rank,player_id,name,conservative_rating,rating,rd,sets_played
163,304973,OG | Zaphros,1626.9,1733.6,53.3,180
164,1022822,GRNT | Mr.L,1624.3,1803.0,89.4,65
165,4313177,Cookies,1623.4,1740.8,58.7,97
166,1928105,JPN | KurtSwitch,1618.9,1784.1,82.6,80
167,1475247,Playmaker,1617.5,1798.9,90.7,76
168,71570,TR | SlingShot,1616.5,1786.6,85.0,83
169,1141005,Light's friend | Clive,1610.0,1733.2,61.6,124
170,1229103,MOB | Eliakim,1609.3,1801.9,96.3,691
171,285520,Blank,1609.0,1831.5,111.2,82
172,265251,Deedha (B),1608.9,1731.6,61.3,89
173,1510743,MMG+ MBS | K1NG,1607.5,1720.1,56.3,140
174,25509,OA|FC | Nexus,1606.2,1885.2,139.5,12
175,39740,player 4,1604.7,1737.7,66.5,98
176,850212,Balderdash,1602.3,1708.5,53.1,247
177,2790597,Tr4sh | $Krilldog$,1601.2,1714.5,56.6,98
178,1998572,amoxicillin | dish soap,1597.3,1770.2,86.5,40
179,2993602,CCNY | EOI | Ebrima,1594.8,1677.0,41.1,380
180,4381444,YBG | Snowbunny Mind Control,1593.4,1678.3,42.4,298
181,2650945,RISE|I am | The Devil,1591.9,1702.0,55.0,137
182,219727,EZ | Killer,1590.6,1733.7,71.6,42
183,1398715,Fizzystix,1590.6,1699.3,54.4,185
184,256474,dbfc | yoBBi,1590.2,1694.5,52.2,186
185,3436028,Rojo | Ajred,1590.0,1702.1,56.1,127
186,1228156,Pado,1589.4,1709.8,60.2,503
187,1992273,TXC | Geodash,1585.4,1690.0,52.3,105
188,2195603,charszum,1585.3,1698.2,56.4,278
189,1191080,dbfc | LRA | Pardo,1583.4,1666.7,41.6,320
190,230304,GTH | LRA | Steven8er,1583.0,1731.3,74.1,77
191,1077177,H2 | Moxort,1581.9,1831.7,124.9,15
192,33900,BxBonobo | Kamex,1580.9,1721.6,70.3,93
193,1108399,cyanzura,1579.0,1694.1,57.6,160
194,1121293,Val,1579.0,1757.3,89.2,164
195,1454971,SHU | Mr. L,1577.5,1746.6,84.5,72
196,1307014,SOUP-E | Moat,1571.9,1715.6,71.9,175
197,1693402,Vinsmoke,1571.7,1723.9,76.1,110
198,937364,bran,1570.7,1728.1,78.7,81
199,499319,EDLN | Salt King,1570.3,1812.0,120.9,23
200,680481,LuffyMK,1569.9,1833.2,131.7,25
201,569195,AGN | Mizu,1568.3,1690.3,61.0,83
202,345023,GRNT | PC Ninja,1564.8,1667.6,51.4,846
203,1031044,benn 9 9 9,1564.5,1724.4,80.0,87
204,3446093,SBU | Bluespark7,1563.9,1671.5,53.8,119
205,4317604,WHS | BETA,1562.5,1709.2,73.4,141
206,5099409,REV | H-Meister,1562.4,1896.6,167.1,6
207,4122369,HONOR/BTE | INVINCIBLE,1561.2,1651.2,45.0,196
208,1452744,Cross,1559.8,1727.0,83.6,110
209,1811210,GTH | MBS | Bootleg,1559.0,1717.1,79.0,93
210,1586470,Cipher,1558.2,1719.2,80.5,118
211,3620456,ZeroTwoNone,1558.0,1898.4,170.2,15
212,252377,Slasher,1557.8,1764.8,103.5,24
213,1375338,TF0256,1557.4,1756.7,99.7,69
214,3801556,Providence,1556.8,1696.9,70.1,79
215,272462,Zoo,1555.6,1703.8,74.1,69
216,1728859,GRNT | Swag Master,1554.6,1687.5,66.5,128
217,1773770,GFlowZ,1554.1,1679.2,62.6,136
218,1758326,ebs | $hrutik,1552.5,1805.8,126.6,20
219,612997,SCB | Tito,1551.0,1689.0,69.0,94
220,1007323,SBU | Glial,1550.2,1667.8,58.8,115
221,2006693,CHP | Relaxe,1548.9,1650.1,50.6,338
222,368063,C2F | Average Alex,1548.6,1709.5,80.4,39
223,1468611,NMDusk,1548.2,1672.4,62.1,197
224,2925431,CHP | JAMES,1546.6,1747.2,100.3,56
225,1471306,FSC | GRNT | Wildogz,1544.0,1710.0,83.0,73
226,2167729,SCB | NinJenDo,1543.2,1654.9,55.9,140
227,864900,Newgate,1542.9,1690.9,74.0,90
228,2088174,GORDO | TFO256,1538.8,1671.6,66.4,227
229,2151188,DumplingKing (A),1538.2,1662.4,62.1,90
230,2232029,SBU | Pineapples,1538.0,1672.1,67.0,76
231,1762779,X!Akuma,1537.8,1651.2,56.7,134
232,261298,Booty / Karxm,1536.8,1705.6,84.4,94
233,3676808,q2 | Crescent | Ashi,1535.0,1926.0,195.5,6
234,620017,MBS | xiii,1534.6,1686.1,75.8,74
235,3249566,EDLN | Octo,1531.0,1650.0,59.5,116
236,213342,PinkDocJ,1530.8,2006.6,237.9,9
237,1072988,ZekeReds,1530.0,1643.3,56.7,141
238,2086155,EMW Esports 2 | Lozman,1528.1,1657.5,64.7,258
239,796048,ENC | Drilago,1527.8,1621.0,46.6,1179
240,1824970,KDE | Chappsticc,1526.9,1674.4,73.8,326
241,2402885,BlueFlare,1526.7,1668.4,70.9,95
242,824294,ET | GODwithinAnthony,1524.8,1695.0,85.1,111
243,1070879,Trenko,1523.5,1773.4,124.9,88
244,71401,UtopianRay,1523.3,1800.2,138.4,132
245,3416651,WPC | FS | Rhinestone Lady,1522.4,1642.9,60.3,116
246,2427279,GTN | ShoKhaizo,1522.2,1644.2,61.0,68
247,2136075,G-Money,1521.9,1630.6,54.3,152
248,2252991,Comoli,1521.8,1638.5,58.3,100
249,550127,WFP | CRB,1521.2,1818.6,148.7,17
250,1531390,Fiestero,1517.5,1649.8,66.1,181
251,341914,Triple A,1513.1,1693.4,90.1,51
252,29142,SENTRY | spoop,1513.1,1760.2,123.6,20
253,45894,TTD | $N,1512.0,1616.7,52.4,189
254,2035678,PeteMan23,1508.5,1614.6,53.1,389
255,1174400,Soul Society | LazyZach,1507.0,1937.0,215.0,6
256,4557714,REV | LevelOne,1505.0,1629.8,62.4,141
257,1529812,FBI | MaouSilver,1504.8,1613.8,54.5,333
258,1112255,GIANT | fart,1504.7,1629.7,62.5,103
259,206240,CF | Phuzix,1498.1,1806.7,154.3,8
260,1580089,DENIM CLUB | petebr0,1495.0,1733.3,119.1,16
261,1602986,SBU | BopIt!,1494.1,1601.5,53.7,260
262,1580144,Madasti,1492.1,1773.7,140.8,73
263,2129156,Stelter,1491.8,1695.4,101.8,209
264,63962,ENC | Ice,1490.8,1766.2,137.7,112
265,2987715,GORDO | TFO256,1490.6,1885.6,197.5,7
266,2700639,Desimus,1488.2,1634.6,73.2,86
267,1723671,dbfc | Caelifera,1488.2,1651.0,81.4,38
268,1719545,3U | Pado,1485.9,1695.5,104.8,53
269,3260808,PPP | Pineapple,1484.5,1622.7,69.1,211
270,576268,Suarez,1481.4,1796.4,157.5,62
271,230038,X,1479.4,1728.0,124.3,76
272,1350424,MHM | 天 | VulgarKaiju,1478.6,1599.2,60.3,681
273,1625801,sorbi,1475.7,1615.2,69.8,93
274,2923324,Dewtwo,1473.5,1598.9,62.7,123
275,1285194,trap queen,1469.2,1702.2,116.5,238
276,1750296,Protean,1467.8,1571.5,51.8,433
277,1518438,SWR | Enriquethepigeon,1462.6,1631.0,84.2,184
278,2272295,LYM? | MM | Llama,1461.7,1577.6,58.0,96
279,1183244,chancla,1461.2,1589.9,64.3,104
280,185040,Aero,1460.6,1809.4,174.4,10
281,2086800,RISE | Union X,1460.6,1601.9,70.7,82
282,2178506,Swaggin | Disarming5,1460.0,1611.5,75.7,60
283,70832,Oatmeal,1460.0,1724.9,132.4,41
284,380159,IMP | Zaxel,1457.9,1837.0,189.5,155
285,174987,ඞ | Caststarman,1457.8,1611.6,76.9,72
286,250040,ENC|MOB | LocalmanMatty,1456.8,1601.9,72.6,564
287,3849122,MOB | GRNT | Chrin,1455.9,1745.2,144.7,9
288,321425,Purity,1455.2,1888.9,216.9,7
289,4644446,Red Bull | LowIQRoy,1455.1,1658.9,101.9,23
290,1731974,Ryan,1455.1,1656.3,100.6,83
291,1810011,Yikes! ebs Kqt | FD,1454.4,1860.5,203.0,6
292,2084157,PPA | Finraal,1453.8,1629.5,87.8,59
293,2455865,Agua,1453.6,1556.6,51.5,217
294,4584629,Ornik,1452.9,1566.2,56.6,206
295,1007420,KyleTM,1452.8,1579.5,63.4,124
296,851857,ENC | SaladDressing,1452.7,1775.0,161.2,69
297,1011767,MBS | Sora_J,1451.5,1914.0,231.2,4
298,2375975,Team Vars | Vars,1448.4,1603.4,77.5,58
299,2024480,EVC | BB8,1441.7,1642.1,100.2,53
300,2141410,AHRC | Aminayski,1441.6,1549.4,53.9,138
301,5512295,Raptor,1441.0,1862.9,211.0,4
302,3220848,Kelvin,1437.7,1600.4,81.4,84
303,128671,QueVeen,1436.9,1649.4,106.3,38
304,391283,AWG | Silver X,1434.7,1548.6,56.9,129
305,1389846,Kazuto,1432.8,1568.9,68.0,117
306,4949496,SBU | Neso,1432.3,1544.5,56.1,84
307,2929199,oddeyes,1429.4,1559.9,65.2,85
308,2263562,WE OUTSIDE | YoshiSonic,1429.2,1625.7,98.2,82
309,3432322,NELSON (ネルソン),1429.1,1525.9,48.4,368
310,1510669,NotBae,1427.1,1734.3,153.6,70
311,325777,MOB | COLD,1427.0,1695.5,134.3,207
312,160272,BAE | YBBurrus (Note),1426.6,1701.3,137.3,11
313,3205259,SSS | dbfc | Bardock,1426.2,1603.7,88.8,74
314,1246252,DUSK | Pugi,1424.8,1766.4,170.8,10
315,735414,DTN | Aero,1423.6,1532.6,54.5,611
316,2461532,EGF | Roundens,1418.9,1538.7,59.9,100
317,40136,ENC | Shyguy,1418.3,1569.9,75.8,602
318,35065,Artisan,1418.1,1794.8,188.3,132
319,2195082,MemeMasterM,1416.6,1561.9,72.7,93
320,1250027,SnappleOK,1415.3,1576.1,80.4,84
321,467446,LoKi,1414.3,1930.1,257.9,3
322,1564320,Bozo,1411.5,1837.4,213.0,6
323,1954010,toad (B),1409.8,1534.0,62.1,323
324,1624931,Bionicle,1409.8,1742.2,166.2,17
325,1713130,LXX,1405.1,1624.0,109.4,21
326,2196831,cmeonline,1404.1,1548.0,71.9,189
327,1800430,YHWH | Attaboytom,1403.6,1563.4,79.9,203
328,26047,Brave,1403.1,1636.5,116.7,68
329,594904,vlz,1400.6,1536.6,68.0,91
330,753836,3D | Juuuuul,1399.3,1878.1,239.4,8
331,231718,Dralro,1397.6,1586.1,94.2,24
332,1708879,TDV/B Team | Zedare,1397.1,1502.6,52.7,124
333,2867051,UNH | Breb,1395.8,1548.3,76.3,88
334,442000,HEYO | MojoGameSlayer,1395.7,1949.6,276.9,2
335,1780695,LBE | Raybands,1393.6,1510.3,58.4,100
336,2148803,PAG | SRN | Trapsef,1392.4,1571.5,89.6,108
337,1669160,Mr.Stein,1387.2,1535.8,74.3,92
338,1377718,Agua,1386.7,1629.3,121.3,16
339,29243,ENC | Jaku,1385.1,1762.5,188.7,102
340,244598,PSG | balls,1384.8,1616.8,116.0,142
341,1187549,Not | L7ogz,1381.6,1808.8,213.6,4
342,1771679,ZeroTwoNone,1379.8,1839.0,229.6,5
343,160229,Vent / innoxia,1377.1,1606.0,114.5,95
344,3533676,Maidenless | Shokaizo,1373.1,1620.6,123.8,9
345,415239,Pong,1369.8,1571.9,101.1,66
346,1188970,DF | kirby509,1366.9,1862.7,247.9,4
347,1034801,DEWM | Hailfire,1366.5,1509.7,71.6,358
348,370861,Sinai | Zenkai,1365.9,1801.7,217.9,17
349,129373,MOB | WontonWarrior,1362.4,1540.9,89.3,409
350,1593729,SwimTank | MOB | the drink,1361.1,1468.8,53.8,929
351,1307109,CHP | Razzly,1360.8,1531.7,85.4,69
352,1085549,Judas Jackrabbit,1359.5,1472.1,56.3,143
353,2208713,backpak72,1358.0,1521.6,81.8,60
354,1603236,Neku (B),1351.1,1522.8,85.9,37
355,1208753,Agua,1350.4,1612.1,130.9,78
356,2524731,REV | LevelOne,1349.0,1565.9,108.5,111
357,3631801,domisBUGGIN22,1348.8,1493.5,72.4,134
358,709923,SBU | JetFire,1348.2,1462.8,57.3,108
359,331195,MikeMM,1347.7,1634.2,143.2,30
360,1340702,CHP | Mang0 fan,1347.6,1664.3,158.4,15
361,3800500,Aero,1347.5,1836.3,244.4,4
362,520996,Tal / Onii-chan,1342.9,1815.9,236.5,5
363,1841371,Mustard | Cozy K.(A),1342.0,1507.8,82.9,58
364,1393892,Charles,1340.9,1794.5,226.8,9
365,1308403,Wise,1339.2,1715.6,188.2,6
366,533304,Troll_Tactics,1337.9,1488.0,75.0,68
367,160068,!== | tropidolaemus,1337.0,1464.8,63.9,141
368,61785,G5 | Jack777,1334.3,1749.8,207.8,24
369,811118,Rigz / Kiranchi,1334.2,1843.4,254.6,8
370,1147275,FrBz | CookieKing,1333.9,1859.0,262.6,3
371,4773,Phish-it,1333.7,1757.0,211.6,11
372,1012831,Ho Chi ZYN,1333.6,1547.7,107.1,44
373,3124553,Enharmonic,1333.0,1470.4,68.7,112
374,2473421,SwissWriter (B),1332.7,1455.8,61.5,144
375,1401818,Jefff,1331.3,1713.5,191.1,70
376,2638518,REV | Brayden,1329.1,1504.8,87.9,71
377,3107231,POP Smash | Zucaritas03,1326.9,1476.3,74.7,141
378,1971465,AOC | Dededenied,1324.8,1715.5,195.4,7
379,345629,PCNinja,1322.7,1602.7,140.0,58
380,991550,PhDream,1320.8,1887.9,283.6,2
381,3117153,WattMex,1319.9,1479.3,79.7,74
382,4681049,GutBustr,1318.7,1456.4,68.8,129
383,4465414,N25>.< | MikuMikuBeam>-<,1318.5,1427.0,54.2,123
384,3920247,Raptor,1317.6,1731.6,207.0,5
385,3315641,Team red | Ajred,1315.4,1535.0,109.8,75
386,2392742,Venrid,1314.6,1481.2,83.3,90
387,610275,Birch,1313.9,1525.3,105.7,68
388,2982200,Kyoma(A),1313.6,1470.7,78.5,75
389,2609146,THE BOIS | Imapotato,1313.3,1438.2,62.5,141
390,4928847,BB8,1312.7,1769.5,228.4,4
391,1296443,sentry | stubborn,1308.8,1522.7,106.9,58
392,2933000,Fantasy,1305.8,1480.7,87.5,78
393,2466509,CV | Thale_X,1304.9,1409.1,52.1,404
394,180459,Fence,1304.7,1744.5,219.9,5
395,1043822,Vestation,1302.2,1568.0,132.9,79
396,2239925,TXC | JustRice15,1301.3,1471.4,85.0,31
397,29244,DK DAN,1300.4,1693.9,196.7,51
398,862970,muscle milk,1300.4,1461.0,80.3,83
399,2084268,SBU | Griever,1295.0,1491.9,98.4,51
400,3308794,Iona | Lubando,1291.5,1636.7,172.6,9
401,1736732,C-Moon,1291.0,1492.7,100.9,69
402,344679,ΘF | Ginja,1290.4,1434.5,72.1,135
403,250834,Abso,1289.3,1486.9,98.8,117
404,3333888,Ornik,1287.3,1499.2,106.0,218
405,242121,KingArc,1287.2,1624.2,168.5,9
406,467958,CTG | MMG+ | Cheara,1287.1,1440.6,76.7,81
407,1659330,SamSam,1286.4,1584.8,149.2,71
408,711721,Dreagune,1284.4,1407.7,61.7,501
409,144195,mTx | MOB | SteR ThA KiiD,1283.9,1417.3,66.7,1120
410,49915,2can,1283.2,1527.9,122.3,81
411,3289922,MrDrManSir,1283.2,1423.8,70.3,88
412,573466,WC gaming | | User,1282.5,1506.0,111.8,532
413,1708766,p0wer,1282.3,1640.0,178.8,6
414,1054597,Terence,1282.3,1598.7,158.2,22
415,20766,WPC | Vinylic.,1281.7,1508.2,113.2,45
416,143630,Don / Clive,1280.8,1729.5,224.3,5
417,146691,Rob Boss,1278.9,1600.2,160.7,43
418,1588491,sap.,1278.7,1437.9,79.6,71
419,2396760,SBU | Demon Mode,1277.6,1402.8,62.6,120
420,2334632,MOB | Lemon,1276.3,1656.3,190.0,22
421,1964748,Fate,1276.1,1516.0,120.0,67
422,3101298,NP | jaymo,1273.1,1389.6,58.3,202
423,684306,Cipher / Drewsephix,1271.8,1509.6,118.9,56
424,4287882,Stelter,1268.6,1699.3,215.4,4
425,1590243,GS/HoM | Majestic Souls,1267.7,1662.1,197.2,13
426,131530,EON | Opana,1266.7,1561.6,147.4,63
427,3005704,YT | Fatamus Ballamus,1266.4,1403.7,68.7,71
428,1099914,Bimbus,1263.6,1584.1,160.2,75
429,1083418,CRG/GRNT/MXC | Vapor,1262.4,1701.0,219.3,4
430,3381604,No T.,1261.1,1417.3,78.1,102
431,46551,MOB | Relic Song,1261.1,1385.3,62.1,385
432,2074159,SBU || CB | Chudliest Catch,1258.6,1420.0,80.7,87
