rank,entrant_id,name,elo,sets_played
339,1011767,MBS | Sora_J,1537.3,4
340,1377718,Agua,1537.3,16
341,326148,DA | EMP | Venia,1536.9,4
342,970468,Iona University,1536.8,10
343,1468611,NMDusk,1536.5,142
344,1188970,DF | kirby509,1536.3,4
345,1810011,Yikes! ebs Kqt | FD,1535.2,6
346,146691,Rob Boss,1534.6,43
347,247544,OctopusMan,1534.5,2
348,1441832,TFO256,1534.1,6
349,1187549,Not | L7ogz,1534.1,4
350,825382,NEINx,1533.2,120
351,3800500,Aero,1532.5,4
352,5512295,Raptor,1532.3,4
353,345629,PCNinja,1532.2,58
354,3308794,Iona | Lubando,1532.1,9
355,3652196,Big Water,1531.7,5
356,5354854,Geodash,1531.3,2
357,3220848,Kelvin,1531.1,82
358,24211,SaltyFun,1528.8,42
359,3920247,Raptor,1528.7,5
360,3849122,MOB | GRNT | Chrin,1528.7,8
361,1083418,CRG/GRNT/MXC | Vapor,1527.9,4
362,3432322,NELSON (ネルソン),1527.9,357
363,2455865,Agua,1526.8,217
364,3533676,Maidenless | Shokaizo,1525.9,9
365,4928847,BB8,1525.2,4
366,1043822,Vestation,1524.9,79
367,1013628,Bolero,1524.5,9
368,1307109,CHP | Razzly,1524.0,73
369,4287882,Stelter,1523.4,4
370,4496420,Stelter,1523.4,4
371,2638518,REV | Brayden,1523.1,82
372,2195082,MemeMasterM,1523.1,93
373,569195,UU | Mizu,1522.7,8
374,4148594,Stelter,1522.7,4
375,49915,2can,1522.5,80
376,62609,ZSP | Fabiio,1522.0,4
377,1592885,Adam,1521.5,1
378,997455,8Tigre24,1521.3,2
379,2208713,backpak72,1521.0,59
380,901519,Lui-Jesus,1521.0,3
381,620017,MBS | xiii,1520.9,72
382,3440801,CHP | Moat,1520.9,4
383,45472,Council | TheBombBimbi,1520.8,1
384,1708766,p0wer,1520.8,6
385,3605541,Aero,1520.7,4
386,862970,muscle milk,1520.1,83
387,1565806,Charles,1520.1,1
388,22047,BRED,1520.1,7
389,2802053,Billio,1519.9,2
390,1669160,Mr.Stein,1519.9,89
391,2106082,butter,1519.8,2
392,1488238,Waypoint,1519.8,1
393,231718,Dralro,1519.3,45
394,339291,Ragnellrok / Tom,1519.2,3
395,4060299,GSG | Reed,1519.1,3
396,1751700,Kimboiyachi,1518.7,4
397,1039742,DA | Vice,1518.5,6
398,1601554,Status Quo,1518.1,1
399,1573466,TwoTone,1518.1,4
400,1586193,Cleaningproduct,1517.9,1
401,4281178,Deific,1517.5,8
402,2591464,TFO256,1517.4,1
403,1713130,LXX,1516.9,88
404,2473421,SwissWriter(B),1516.8,145
405,544841,Zio,1516.5,3
406,3796224,DEW | Hailfire,1516.4,4
407,1285987,HF,1515.8,1
408,2008062,Pango,1515.8,1
409,5297798,providence,1515.8,4
410,1066557,5LG | CSUF | Tact,1515.7,4
411,4148596,Stelter,1515.5,4
412,945989,AceAttorneyist,1515.4,5
413,849725,Arc | RyuuJin,1515.3,1
414,1593729,SwimTank | MOB | the drink,1515.0,938
415,1800430,YHWH | Attaboytom,1514.7,200
416,1459705,ryu,1514.5,1
417,2524731,REV | LevelOne,1514.0,111
418,1625762,AstroPokemonWorld,1513.9,9
419,5501427,Raptor,1513.7,3
420,1091411,IHL,1513.7,154
421,1036286,RoxasXIII,1513.3,1
422,145261,Edwin,1513.3,1
423,1738307,MikeyProHD,1513.1,1
424,2791128,franiss,1513.0,1
425,1332566,USA | Kibbss,1512.4,2
426,850428,Flo,1512.1,1
427,2086155,EMW Esports 2 | Lozman,1511.9,200
428,1609844,Premasaur,1511.8,1
429,1252101,Maxa,1511.6,85
430,1274,Black Mamba,1511.3,1
431,434393,TR | Xsage93,1511.3,1
432,276602,George,1511.3,1
433,2333297,Sinbad,1511.2,1
434,1586196,Status Quo,1511.1,1
435,26499,NA | Censored,1511.0,1
436,3765836,Stelter,1510.8,4
437,1441578,Happy Burns,1510.6,1
438,13612,Shuzen,1510.4,1
439,1601827,Lemon,1510.4,8
440,2636721,CURSE,1509.7,1
441,793599,Mr.Mudkip,1508.3,1
442,1017520,808s | Muted,1508.3,2
443,866133,CookingMama,1508.3,69
444,3281975,Meshy,1508.2,7
445,135614,PHNM | Storm,1508.2,5
446,1085224,slate,1508.1,8
447,2716663,PWDR | SavageCube,1507.6,1
448,1650939,Jay Razor,1507.6,3
449,1389046,norman,1507.5,1
450,3067169,GORDO | TFO256,1507.3,1
451,128740,NSM | Salty Fun,1507.3,2
452,1592950,DDC | WillMill,1507.0,8
453,1547674,MajesticLoaf,1506.9,1
454,1609419,Sky,1506.8,1
455,3333888,Ornik,1506.8,217
456,4644446,Red Bull | LowIQRoy,1506.6,10
457,7596,QXTR,1506.2,1
458,4412243,H-Meister,1506.1,3
459,1159867,Gamez Zone | PrimeTime,1506.0,4
460,1340702,CHP | Mang0 fan,1506.0,13
461,4146593,George,1505.9,8
462,4589211,Raptor,1505.7,3
463,3932776,Stelter,1505.6,4
464,5520974,PM,1505.5,3
465,1686333,teej,1505.5,1
466,126395,Old LTCT,1505.5,3
467,1686320,dyke,1505.4,1
468,2264877,Lockhart,1505.3,102
469,235568,JAVI,1505.1,3
470,1576596,Agua,1505.0,4
471,47104,thewaffleman,1504.8,1
472,5358,Kamex / Papaya,1504.8,2
473,1401608,</3 | wakeup,1503.7,31
474,2820635,Jam,1502.9,3
475,4027081,S,1502.6,1
476,777690,Mz. | fortyseven,1502.3,2
477,1708879,TDV/B Team | Zedare,1501.8,115
478,3124553,Enharmonic,1501.2,107
479,704448,Prant,1500.7,77
480,1375339,Sansmyman,1500.6,3
481,1287199,PhantomsCode,1500.4,2
482,5531108,CHP | MomHunter9009,1500.1,3
483,413400,SonicBoxx | KingJak,1500.1,2
484,1713927,T.TVRussell_Senpai,1500.0,3
485,4148593,Stelter,1499.1,3
486,1179016,12G | MESSIAH,1499.0,8
487,4369445,cmeonline,1498.7,3
488,1389846,Kazuto,1498.6,110
489,29507,21S | Skyhook,1498.6,2
490,1437154,Thom,1498.5,9
491,147707,CCC | Rudy,1498.4,4
492,2384154,Eco,1497.8,2
493,1402993,Pekkeman,1497.7,7
494,2239925,TXC | JustRice15,1497.6,31
495,3892820,Gyler,1497.2,3
496,2456696,Arkyluky,1497.2,5
497,3117153,WattMex,1496.9,70
498,415239,Pong,1496.6,65
499,709923,SBU | JetFire,1496.6,115
500,995288,BeerdGamer,1496.5,8
501,2148803,PAG | SRN | Trapsef,1496.5,105
502,2196831,cmeonline,1495.9,189
503,1669057,69 haha | Smoools,1495.8,1
504,1686336,doc,1495.4,1
505,4003599,Elilyth,1494.6,8
506,3340631,GojiTheYoshi,1494.2,2
507,2504996,sls,1494.0,6
508,242121,KingArc,1493.9,7
509,282201,ev,1493.7,1
510,217589,Fordham,1493.3,2
511,5527828,Munchre,1493.3,11
512,3761380,GORDO | TFO256,1492.8,1
513,3503498,Cylo,1492.6,3
514,1145719,Toad,1492.3,5
515,160068,!== | tropidolaemus,1491.9,121
516,344679,ΘF | Ginja,1491.8,136
517,4632807,thederpybird,1491.5,3
518,50963,EnbyFish,1491.1,69
519,1837859,Yaliso,1491.1,1
520,3205259,SSS | dbfc | Bardock,1490.7,74
521,4512313,Stelter,1490.6,7
522,56946,HQ | Unknown,1490.3,7
523,2996650,JRaz16,1489.8,71
524,2553722,SwordDominant,1489.6,1
525,1964748,Fate,1489.5,67
526,1580943,Gatsby,1489.5,1
527,1162631,HDNights,1489.4,1
528,1586204,Gatsby,1489.4,1
529,606124,SSF2 | PlayfulPiano,1489.3,3
530,40136,ENC | Shyguy,1489.2,599
531,2375975,Team Vars | Vars,1489.1,55
