rank,entrant_id,name,elo,sets_played
670,3121363,King Midas,1426.7,7
671,4924179,Metabean75,1425.0,4
672,952373,ENC | Soto,1424.1,26
673,45894,TTD | $N,1423.4,77
674,2503807,Iona | Brick Eyes,1422.8,12
675,55304,Bigbuffalo,1422.7,32
676,5011824,jmadluck,1421.7,4
677,182145,Javi,1419.7,10
678,1580796,Señor,1419.7,94
679,2427279,GTN | ShoKhaizo,1418.4,17
680,3053454,TM | Bardo,1418.3,19
681,1588491,sap.(B),1417.4,14
682,4681049,GutBustr,1417.0,49
683,157232,Kev,1416.9,7
684,4149565,SeaneBuns,1415.9,5
685,2890513,Blair,1414.8,55
686,2997758,MeNsCh,1414.6,27
687,416640,Gawmer,1413.7,9
688,2996650,JRaz16,1413.7,11
689,2461532,EGF | Roundens,1413.1,18
690,2083546,Awesometems,1411.8,8
691,2583406,SEN | Frozen,1411.0,10
692,321223,Heist | Experience,1411.0,10
693,825382,NEINx,1410.6,11
694,3932471,cl3,1409.2,6
695,1008360,Brjorn,1409.0,6
696,3614853,REV | Lightning,1408.6,8
697,2093234,poo | Doi,1408.0,71
698,4531433,Edgyninja,1405.9,10
699,3333888,Ornik,1405.1,144
700,691323,MMG+ | PACKNETO,1401.6,11
701,1886939,Vorhees,1401.0,9
702,1841371,Mustard | Cozy K.(A),1399.6,55
703,1708879,TDV/B Team | Zedare,1399.6,13
704,5471435,ColaBriss,1398.8,8
705,5341035,Slaughter,1398.8,10
706,5469785,Fat & $wag,1398.4,7
707,1034801,DEWM | Mr. Reasonable,1397.7,343
708,1659305,MC | Ryzoluca,1396.7,57
709,3631801,domisBUGGIN22,1395.0,40
710,3432322,NELSON (ネルソン),1393.5,281
711,3118355,CheeZYBrED,1393.3,9
712,397058,COTP | Shinigami313,1392.8,21
713,1669700,Goldsmith,1392.5,144
714,2896387,dbfc | gObe,1390.5,23
715,4608792,L3th4L,1388.8,8
716,2142882,Iona | FibX,1387.9,51
717,2714496,Kevo360,1387.8,64
718,2392742,Venrid,1387.3,61
719,711721,Dreagune,1387.1,490
720,3500237,Gmx,1386.0,16
721,3233229,Argonop,1383.3,10
722,709923,SBU | JetFire,1383.2,45
723,1883748,Hanler30,1381.9,10
724,2634157,POP | SparkSkill,1380.3,117
725,56461,HDR | Arique,1379.7,13
726,2473421,SwissWriter(B),1377.3,79
727,2923324,Dewtwo,1376.3,34
728,4614432,haste,1374.7,24
729,2947878,Celluba,1373.2,8
730,4523561,Octobro_,1372.2,24
731,4345812,cstew,1367.2,30
732,2466509,CV | Thale_X,1366.8,396
733,1791615,B Team | Sir sKorZington,1366.8,88
734,213567,Asher,1364.9,277
735,144195,mTx | MOB | SteR ThA KiiD,1363.8,1103
736,1883543,The retired | Spurple IV,1363.4,64
737,2213920,Aura Ora!,1359.9,13
738,1025526,DED | mdemz,1359.2,144
739,1063778,sky,1358.0,31
740,1004616,el tumi,1357.5,91
741,345133,LGBT | Zhalos,1355.4,14
742,1257079,天 | Pryce,1353.9,211
743,1500251,CC | Bizcocho,1351.7,95
744,3124553,Enharmonic,1349.2,16
745,467958,CTG | MMG+ | Cheara,1348.6,37
746,2689576,Broshi,1347.1,26
747,3101298,NP | jaymo,1346.1,112
748,2705447,MOB | swiftniko,1340.1,432
749,1154098,LOA5000,1338.9,71
750,1996784,Dudeguy,1336.3,38
751,3798818,Flo,1330.6,90
752,4157833,Deific,1327.7,72
753,1085549,Judas Jackrabbit,1326.0,79
754,701630,MOB | P.I.E.R.C.E,1322.2,342
755,2396760,SBU | Demon Mode,1321.4,50
756,172699,JamesB,1320.8,26
757,1995168,Mussy!,1317.6,18
758,1884925,RTW | QUORTH,1312.9,86
759,1810177,HU | AquaSerenity,1311.8,83
760,2750451,FSC | 1965 Ford Transit,1308.7,44
761,1913227,Nindo,1306.1,73
762,1187453,MOB | Rap,1305.8,43
763,812513,SBU | Luckky,1300.0,49
764,1088407,Izuoh,1299.8,34
765,1582252,ImYeah (A),1296.9,75
766,46551,MOB | Relic Song,1296.6,377
767,3238423,m?n | PHG/SJI | mom?gaming(A),1295.0,47
768,1437134,Solfege,1277.3,112
769,147845,TSG | M.Dre,1275.7,286
770,2609146,THE BOIS | Imapotato,1274.8,80
771,1314991,Cookies,1274.7,44
772,152312,HexagonBear,1270.0,35
773,2965327,B Team | Silly | Kira,1266.8,33
774,1477426,SkilledRoy,1259.3,143
775,4569398,Chrisdol,1232.4,31
776,156936,ENC | Barry,1216.2,64
777,3419888,Queenie,1204.4,38
778,3014877,SFS|JVFIVE | SAPPHYRE,1197.3,124
779,2694799,Don Melon,1179.6,111
780,41440,Master J.J.,1174.7,62
781,260300,MOB | cba,1172.8,405
782,982139,LuuvMiki,1168.5,73
783,279753,MOB | crimson,1156.3,404
784,1805042,Stromboli,1112.1,163
785,3471609,WOKE 2 | justrailly,1105.2,77
786,2641542,Dancer,1097.7,94
787,255443,KenkakuSam,1050.2,148
