rank,entrant_id,name,elo,sets_played
590,3053010,RS/CD/PB | FRESCO_UP,1577.7,7
591,55057,ITT | Whirlpool,1577.6,8
592,1172410,pinkpillsbluebills47,1577.5,11
593,998542,Noah,1577.5,10
594,2035678,PeteMan23,1577.4,439
595,1750056,SuperSanic21,1577.2,143
596,134891,GRNT | Jeans,1577.2,4
597,1569435,SZ | Asimo,1577.2,3
598,31334,Yoda Cage,1577.2,5
599,53639,Ho3K | Dill,1577.1,9
600,3694907,G4G | Sentinel,1577.0,20
601,3799112,Cee,1576.9,11
602,2168776,Rocco,1576.1,9
603,2111706,Toxic,1575.9,118
604,36735,Lucius,1575.9,4
605,1804775,Keylarous / Mobidud,1575.7,11
606,1498907,HoG | JuniorJunes,1575.7,7
607,1628511,HM03 | JoFish,1575.3,16
608,592643,lolyoshi and just blue,1575.2,5
609,2303316,Nairial,1575.0,8
610,831619,SMT,1574.9,80
611,1029324,CTG | Suspect,1574.7,3
612,3300973,RECO=$,1574.7,5
613,2311781,CU | gira,1574.5,83
614,4492599,Blank,1574.4,4
615,1210907,Drip,1574.3,69
616,1224024,RATS | ybm,1574.3,201
617,3689884,PEAK | Zexoh,1574.3,56
618,1761907,S2 | SilentYoshi,1574.2,6
619,1006473,Morris / rm8,1574.0,4
620,2151188,DumplingKing (A),1573.8,82
621,2891908,Masher | MERGAS,1573.6,6
622,1141497,matt,1573.5,7
623,1673862,RANDOM / iNsane,1573.3,7
624,58077,prismoid,1573.1,9
625,227045,Juice,1573.0,7
626,2993394,RBE | humanlime,1573.0,4
627,4773,Phish-it,1572.9,8
628,5501248,player 4,1572.9,4
629,2924494,Monster | Khairy,1572.9,5
630,3655189,RowanWinnerLittleMacMain,1572.9,25
631,5532174,MMG+ | FS | Slade,1572.8,6
632,3760297,trilliam,1572.5,3
633,276606,Temp,1572.2,10
634,4029824,AoC | SapphireGD,1572.1,5
635,890663,BP/BBB/TC | Mr. B,1571.6,7
636,1809072,ACHOO! |WOKE 2 | Komidori,1571.6,13
637,2720113,XO | XO#9382,1571.2,5
638,1111308,UTA | PeachFuzz,1571.2,3
639,1074811,ILMW | Clique,1571.2,7
640,3192800,PLRS | Cr0ws,1571.1,9
641,1035429,Ethan,1571.0,13
642,873968,Arkdee,1571.0,3
643,2867178,Akbros | Bing Bong,1570.7,13
644,3966082,にょのknb,1570.7,4
645,3293336,John,1570.4,4
646,1170599,Castillo,1570.4,93
647,1967568,ErickB,1570.3,5
648,2263562,WE OUTSIDE | YoshiSonic,1570.1,80
649,680481,LuffyMK,1570.1,75
650,1246252,Pugi,1569.8,80
651,1705944,ML/MRL/ETL | ~Phoenix~,1569.7,4
