rank,entrant_id,name,elo,sets_played
4219,3984999,sharmus,1484.4,1
4220,1476065,pikey,1484.4,6
4221,4981441,CVD | James06,1484.4,1
4222,1722408,Crash,1484.4,1
4223,5500443,agony,1484.4,3
4224,1491803,Feet | boi,1484.4,1
4225,5018348,Tyrfing,1484.4,1
4226,5103240,Idontknow,1484.4,4
4227,5225863,SHU | Shadow,1484.4,1
4228,5038491,Buckett,1484.4,1
4229,1753105,Cboi,1484.4,1
4230,2020616,Druuber,1484.4,1
4231,5002398,CU | Roro,1484.4,1
4232,5003600,Rada,1484.4,1
4233,977152,Nitro / galen,1484.4,1
4234,3114320,Mel,1484.4,1
4235,3561932,PAYM3,1484.3,1
4236,1562522,PuppyCat,1484.3,1
4237,4976076,Stev Brownyo,1484.3,1
4238,5227146,Wobbs,1484.3,1
4239,4495662,WHAT,1484.3,1
4240,1116586,Russian,1484.3,1
4241,3904741,Sanslatty,1484.3,1
4242,1703523,WE OUTSIDE | zagreus,1484.3,3
4243,5471958,Ducky,1484.3,1
4244,1007071,Squigz,1484.3,1
4245,5354851,Seek,1484.3,1
4246,1502367,silversteve,1484.3,1
4247,5507558,Tubbles,1484.3,2
4248,608416,Sir Nose,1484.3,1
4249,5405738,cinosix,1484.3,1
4250,5268117,Smudgy,1484.3,1
4251,1047937,muffin,1484.3,3
4252,59095,DA | DireOnFire,1484.3,1
4253,1089690,Pizza Zoo / Bigote,1484.3,1
4254,155785,FSLink,1484.3,1
4255,2258796,Drako,1484.3,1
4256,1854251,Super Dialga,1484.3,1
4257,5288227,Jordan,1484.2,1
4258,4524427,Yurrb,1484.2,1
4259,298405,SqueezeTheorem,1484.2,1
4260,3236252,George,1484.2,3
4261,555915,doopydino,1484.2,1
4262,738268,Vodka,1484.2,1
4263,134975,Tape Gaming | Laelaps,1484.2,1
4264,3643188,Fart | WheresMyHugs,1484.2,1
4265,1826931,brn2bwld,1484.2,1
4266,4811141,DEAF / $*KNIFE*$,1484.2,1
4267,1263071,9144712614 | AcidBarrel,1484.2,1
4268,1917680,Mike,1484.2,1
4269,2768902,67 | Lazy guy,1484.2,1
4270,3327318,XxGeexX,1484.2,3
4271,4227814,Ant,1484.2,1
4272,5249527,Halo2AnniversaryEdition,1484.2,1
4273,127983,Sensei / Glentendo,1484.2,1
4274,1443919,Milez,1484.2,1
4275,2693030,MSU | Rainey,1484.1,1
4276,5367324,Jace,1484.1,1
4277,2695327,rubi,1484.1,1
4278,1005805,Pado / Lisa,1484.1,3
4279,1792906,Sourkroutt,1484.1,1
4280,217456,Flathead,1484.1,1
4281,1325232,SC_0Bsidian,1484.1,1
4282,5537976,Poploi,1484.1,1
4283,1493023,Humza,1484.1,77
4284,5491002,tomahawk0311,1484.1,3
4285,1730380,Ripto,1484.1,5
4286,1213289,Taj Mahal,1484.1,3
4287,1212987,Sedge,1484.1,3
4288,1775293,Deicide,1484.1,1
4289,5300947,Doragon,1484.1,1
4290,5185664,Powowster,1484.1,1
4291,1643987,Francesco,1484.1,1
4292,1753310,PTD | Migo,1484.1,1
4293,4363171,LimeTime,1484.1,1
4294,36485,PGags,1484.1,3
4295,1175019,GC | Scottisgod,1484.1,1
4296,3395721,Przphantacy,1484.1,1
4297,1091064,potato,1484.1,3
4298,582810,awesome | duelest1,1484.1,1
4299,344743,LCU Esports White,1484.1,1
4300,5457374,Slimdodra,1484.1,1
4301,4577734,bloopidydoopidydoopert,1484.1,1
4302,5012850,FaRr,1484.1,1
4303,5037206,DomPug,1484.1,1
4304,1490285,Grandaddy.,1484.0,1
4305,909986,CRUSH | Turt,1484.0,1
4306,2220198,Sylonma,1484.0,1
4307,2994579,astra,1484.0,1
4308,4162195,B,1484.0,1
4309,250016,Lou,1484.0,1
4310,2677866,Kaijora,1484.0,1
4311,223113,Angelo,1484.0,1
4312,5068037,Andrew Fernandez / Reha Uddin,1484.0,1
4313,5148258,Bueno.,1484.0,1
4314,1125770,Trace,1484.0,3
4315,1642090,Chunky,1484.0,1
4316,4997551,PigWarrior,1484.0,1
4317,4513131,Joseph Ryan,1484.0,1
4318,2768165,Texas Red >:3,1484.0,1
4319,1134765,Kyur,1484.0,1
4320,1224262,Scarf,1484.0,1
4321,1437801,totem,1484.0,1
4322,1588105,Game Magician / SHADOW,1484.0,1
4323,1699660,The_Mofologist / Jmartiles,1484.0,1
4324,1680298,Toky,1484.0,1
4325,2466716,Downstate Docs,1484.0,1
4326,2495573,ErikF25,1484.0,1
4327,68786,Help Me | Stepbro! I'm Homestuck,1484.0,1
4328,3122762,Zest,1484.0,1
4329,3533471,Moon Reaper,1484.0,1
4330,2695101,DLG | Bengence,1484.0,1
4331,4299704,TempleGuardGold,1484.0,1
4332,4281248,Prince marz,1484.0,1
4333,4401649,Jackalope,1484.0,1
4334,4457404,Nince,1484.0,1
4335,56473,Burst / Pharaoh,1484.0,1
4336,4514352,kkdrip456,1484.0,1
4337,1786910,BrightApollo,1484.0,1
4338,2524857,Angel,1484.0,1
4339,4308585,shark,1484.0,1
4340,4784863,Ashton,1484.0,1
4341,3794003,Afro.FightR,1484.0,1
4342,4901734,Marinara,1484.0,1
4343,4334850,Munky,1484.0,1
4344,4946307,Mix F4t4l1,1484.0,1
4345,5010770,pretzelbea,1484.0,1
4346,5021920,Raúl,1484.0,1
4347,1242278,The Conqueror,1484.0,1
4348,4559764,Monkeybomb255,1484.0,1
4349,5023367,LOL | SEAPICKLE,1484.0,1
4350,5185265,tbone,1484.0,1
4351,5294644,Conard | Orange2,1484.0,1
4352,5331606,Player | Mikey,1484.0,1
4353,2722429,samuraiii,1484.0,1
4354,2306851,Maximus,1484.0,1
4355,1277080,12G | nutmilk,1484.0,1
4356,981683,Kubuu,1484.0,3
4357,1029111,Mugiwara,1484.0,1
4358,4839325,bootdog,1484.0,1
4359,1570312,Nadjo,1484.0,3
4360,2158233,MyGuy,1484.0,2
4361,404668,TCaP | Green Marth,1484.0,106
4362,177631,dpjglad / Flurped,1484.0,3
4363,1140459,Wet r wote,1484.0,1
4364,1587852,NoWay / Nerd Immersion,1484.0,1
4365,1203797,HighGluten,1484.0,1
4366,4412223,cece,1484.0,1
4367,4576300,Nugget,1484.0,1
4368,2759501,Crono,1484.0,1
4369,4562493,diplomaman,1484.0,1
4370,3024655,Marven Julius Yap,1484.0,3
4371,5013154,worouni,1484.0,1
4372,1003541,JAFF | GrillMan,1484.0,3
4373,4992293,urhere,1483.9,1
4374,1599016,Bwa,1483.9,1
4375,4964827,Tarnished,1483.9,1
4376,4847648,moethebro,1483.9,1
4377,5238186,nether,1483.9,1
4378,2357131,Protean,1483.9,2
4379,2999087,Siris,1483.9,1
4380,5284806,tatertot,1483.9,1
4381,4333923,PJC / Swbat,1483.9,1
4382,3339003,NexusZero,1483.9,1
4383,4241108,FrostWalker_47,1483.9,1
4384,4157924,moon reaper,1483.9,1
4385,1818320,Captain Ice,1483.9,1
4386,5393792,QuietSprouts,1483.9,1
4387,5164344,Loops,1483.9,1
4388,1126849,popstar,1483.9,1
4389,1353827,JohnnyPants,1483.9,3
4390,2376300,silk,1483.9,1
4391,4465284,Dryeyes,1483.9,1
4392,5297800,vedant,1483.9,1
4393,1437255,oChronic--,1483.9,1
4394,1105735,Starlit,1483.9,3
4395,3742931,deepmemory,1483.9,1
4396,3799127,TFO,1483.9,7
4397,1010660,StriderXIX,1483.9,7
4398,4506820,JBR,1483.9,1
4399,5214606,UG Eli,1483.9,1
4400,1358746,mN,1483.9,3
4401,5276707,Rad,1483.9,1
4402,5010975,Toxic,1483.9,2
4403,4124089,The_Tr0ublemaker,1483.9,1
4404,1178684,Aurabolt,1483.9,1
4405,5440272,NoahE,1483.9,1
4406,4774156,mrex,1483.9,1
4407,1803609,LzR | Kwan,1483.8,1
4408,5236681,DuFatMuDKIP,1483.8,1
4409,999767,BG | Wumbosaurus,1483.8,1
4410,1515158,bye,1483.8,1
4411,5116330,Ri@n_b0w 0u0,1483.8,3
4412,959933,Believe,1483.8,1
4413,804524,RingoTheMonkey,1483.8,1
4414,1787550,BG | JackO,1483.8,8
4415,2520753,MurkatGaming,1483.8,1
4416,3884502,BIG | tiggy,1483.8,1
4417,1028479,Bob / L.A.,1483.8,1
4418,4029555,Theno,1483.8,1
4419,4955180,me,1483.8,1
4420,4655601,Northern Swords | Neylum,1483.8,1
4421,3453442,Pandulce,1483.8,2
4422,3938264,Geeligan stache,1483.8,1
4423,3210021,DAS | Squire,1483.8,1
4424,1444023,bri,1483.8,1
4425,1666428,Quick silver,1483.8,1
4426,3297799,Sx,1483.8,1
4427,2342205,HBK | Havoc,1483.8,1
4428,1737081,Deedle,1483.8,1
4429,1787007,GWU | NC2 | | chicken,1483.7,21
4430,20727,Eon / Hangman,1483.7,1
4431,16099,ID | NiGHTS,1483.7,73
4432,1171705,Emmb3r,1483.7,1
4433,4303280,Sneezles,1483.7,3
4434,1230979,WKZ| | Beastmode,1483.7,1
4435,5258908,MrKaBoom,1483.7,1
4436,1142128,Avion / Awe,1483.7,1
4437,1069069,Nanos,1483.7,1
4438,2454914,WU | Cappin,1483.7,1
4439,3613119,Starzz,1483.7,1
4440,3043720,Rubix,1483.7,3
4441,1768507,SnR | Null,1483.7,1
4442,1071111,Klump,1483.7,1
4443,3184129,Flameleone2300,1483.7,1
4444,3811828,Toximay,1483.7,1
4445,1444017,Massi,1483.7,1
4446,4435276,Azade,1483.7,1
4447,3951459,aldippy!! / NicoTheLoaf,1483.7,1
4448,3180055,Horizon,1483.7,1
4449,1076563,benji,1483.7,3
4450,3559783,el3ktra,1483.7,1
4451,5011079,MOSOVI,1483.7,1
4452,5464030,One:1,1483.7,1
4453,2436632,flimbus,1483.7,1
4454,4865036,gnarlydave,1483.7,3
4455,4048656,Wiiseku,1483.7,1
4456,4800361,raze,1483.7,1
4457,5284605,NPD | NapalmDust,1483.7,1
4458,3638519,djcandy.,1483.7,1
4459,1041953,Sakraman_,1483.6,1
4460,2722000,Back Fat,1483.6,2
4461,1040369,henrobs fellover,1483.6,1
4462,5185056,gooulz120,1483.6,1
4463,1174587,Khori_,1483.6,1
4464,5142271,Fruition,1483.6,2
4465,1584529,Whirlpool / Jojo's Reference,1483.6,1
4466,5353168,Ggg | Superstar0821,1483.6,3
4467,955371,Teio Step | ItsNotHaru,1483.6,7
4468,2197691,Courageous pete,1483.6,1
4469,5147607,dimbo pie,1483.6,1
4470,5181773,DR0PP3D@B1RTH | Mii: The Gunnering,1483.6,1
4471,4976103,Alex O,1483.6,1
4472,5195879,The Drink,1483.6,1
4473,3077234,Universe,1483.6,1
4474,3786637,La Chancla,1483.6,1
4475,4389961,BigGochu,1483.6,1
4476,5445155,Joe Cool,1483.6,2
4477,5024494,KirbyTheDerby,1483.6,1
4478,3843622,tastehercoffee,1483.6,1
4479,1049993,SaBrin0 Sp3llm4n,1483.6,1
4480,1327226,NT,1483.6,1
4481,2829134,HiPoint!,1483.6,1
4482,4928326,Aragüato,1483.6,1
4483,5354849,TK1,1483.6,1
4484,5487474,Tyrfing,1483.6,3
4485,5004805,RecceGamerBoi,1483.6,1
4486,4982832,SuperLuigi2018,1483.5,1
4487,4399454,KyleDynn,1483.5,1
4488,3058645,JTNomad,1483.5,3
4489,5344673,Blab | Blabbers,1483.5,1
4490,4461075,UltimaGamer3000 | MD_Bklyn,1483.5,1
4491,1588290,Flute Boy,1483.5,3
4492,5317237,UC | Carlos,1483.5,1
4493,1251401,Nyx,1483.5,1
4494,1157864,UberCheesecake / Inhuman,1483.5,1
4495,1248585,Koreaceratops | BEEGCHUNGUS,1483.5,1
4496,1689775,Shoop,1483.5,5
4497,2785735,Rinnity,1483.5,1
4498,1620493,Zandanza,1483.5,8
4499,1710137,nicetrybuddy,1483.5,1
4500,3735308,ml | Mlauuuuuuuu,1483.5,1
4501,516197,GTH | Skunkle,1483.5,34
4502,3702741,Lesbian,1483.5,1
4503,4015509,Elite4life,1483.5,1
4504,5192667,Prezlum,1483.5,1
4505,4513203,Robert,1483.4,3
4506,1732702,Yelta,1483.4,1
4507,4555692,BlackStardustFGC,1483.4,1
4508,4563360,AVBugo,1483.4,1
4509,5154169,PrimalXChaos,1483.4,1
4510,3628522,Pcookie72,1483.4,1
4511,5445158,Colin,1483.4,2
4512,2151341,green sigurd,1483.4,1
4513,1443061,Rue,1483.4,1
4514,5173948,Avalon Centrifuge,1483.4,3
4515,5114130,dGamezAtHome,1483.4,1
4516,5153260,Usul Stilgar Naib,1483.4,1
4517,2983859,Toony3243,1483.4,1
4518,4380729,dbdz89,1483.4,1
4519,5486230,Madison,1483.4,1
4520,5440210,kptheking,1483.4,1
4521,3448429,rosey,1483.4,1
4522,1312614,Goldsmith,1483.4,3
4523,5091835,Yarrrg!,1483.4,1
4524,4155853,BlazeN,1483.4,2
4525,4966232,UnrealOG,1483.4,1
4526,4136625,Law | Shiftythecat,1483.4,1
4527,3402139,Trish,1483.4,1
4528,5208067,Mr Spike,1483.4,1
4529,2443908,OhGee,1483.4,1
4530,999549,Flynny,1483.4,3
4531,4162423,Defunk,1483.4,1
4532,5387789,wedogbear,1483.4,1
4533,406427,Nemesis,1483.4,1
4534,4651270,Morgan,1483.4,1
4535,2728342,AR13 | AvaRuff,1483.3,1
4536,1091113,NeoJoe,1483.3,3
4537,3307592,StriFe,1483.3,1
4538,5186977,TheDon28,1483.3,1
4539,212486,Crs,1483.3,1
4540,3821956,Benja,1483.3,1
4541,5335455,doc,1483.3,1
4542,2217396,Jide,1483.3,1
4543,4722257,Apollyon / Okaru,1483.3,1
4544,2819978,The Palz | Lord Cat II,1483.3,1
4545,1036180,gnarly dave,1483.3,3
4546,153130,chriselodeon,1483.3,1
4547,3409948,UC | Harm,1483.3,1
4548,1444014,ProfessorKO,1483.3,1
4549,2439420,Bluff,1483.3,1
4550,3442662,Giotaro,1483.3,1
4551,5045225,Soi,1483.3,1
4552,1731188,7DF | Baku,1483.3,1
4553,3095574,Magikoopa,1483.3,1
4554,2423208,dorkasaurus_rex,1483.3,1
4555,3105510,Reyymundoo,1483.3,1
4556,986032,Calibration,1483.3,1
4557,498251,Deeno,1483.3,1
4558,2431154,CZ | impAct,1483.3,1
4559,3406816,1 | Donutdonut,1483.3,1
4560,735645,Nido,1483.3,3
4561,704724,Griffkin,1483.3,1
4562,5121022,Zealous23,1483.3,1
4563,1940242,P-Burg | Da_sasuke_masta,1483.3,1
4564,4353012,Brian (family guy),1483.3,1
4565,3959079,Mine | Ryan#3,1483.3,1
4566,1213312,MilkWarrior,1483.3,3
4567,1858222,Grailboyz | dogoshii,1483.3,1
4568,977182,thicc papi,1483.3,1
4569,277178,Pazzeroni,1483.3,1
4570,1200998,Nova | NovaByzantine,1483.3,1
4571,2397456,VAPE | Valen,1483.3,1
4572,2670977,VULTURE,1483.3,1
4573,25577,N8,1483.3,1
4574,3928490,Birds1Ω6,1483.3,1
4575,3173262,Stan,1483.3,1
4576,5112984,dinodad,1483.3,1
4577,4970986,Albo | Zaddy,1483.2,1
4578,3035056,saya / quinaronn,1483.2,1
4579,1502376,smutty,1483.2,1
4580,1204576,Kai,1483.2,1
4581,232381,Raf,1483.2,1
4582,4831414,J-Byrd,1483.2,1
4583,3092754,Lindsey7402,1483.2,1
4584,48862,goo,1483.2,1
4585,4495711,SundaHa,1483.2,1
4586,5469937,Country,1483.2,1
4587,3024118,MadamMojito,1483.2,1
4588,1292145,ThirdDegreeByrnes,1483.2,1
4589,2362994,zam,1483.2,1
4590,4604185,anyrandomperson,1483.2,1
4591,970260,NapkinsMD,1483.2,1
4592,3792537,3cubed,1483.2,1
4593,3538605,venturing,1483.2,1
4594,4613287,Bug64 / LegendLink16,1483.2,1
4595,379679,Spitz,1483.2,1
4596,4941537,AU | Zydzen,1483.2,1
4597,4345846,Osteller,1483.2,3
4598,4532490,Koozu,1483.1,3
4599,3643471,Prod,1483.1,1
4600,4803699,WhiteTacoMan,1483.1,1
4601,921770,B2THICK,1483.1,1
4602,1351375,HomeFries,1483.1,1
4603,4956413,Prince,1483.1,1
4604,5393789,Babypidly,1483.1,1
4605,5204072,TCG | Friend,1483.1,1
4606,5349926,Audrey 2,1483.1,1
4607,1097027,Satan,1483.1,1
4608,2828456,Entity,1483.1,1
4609,3770034,ID | Ironbrand,1483.1,3
4610,1286847,ME | Stinzy,1483.1,1
4611,5438339,Tea,1483.1,1
4612,3709948,Bobinsky,1483.1,1
4613,56364,Evil Gang | Tammy~,1483.1,1
4614,4486913,Waz,1483.1,1
4615,1031997,SSBM | Disc,1483.1,1
4616,3431919,carlop,1483.1,1
4617,5083421,Jasona_5,1483.1,1
4618,3934822,Cheddar Chaser,1483.1,1
4619,5085069,andy sanchez,1483.1,1
4620,3029761,... | SCP- D-A-N,1483.1,4
4621,3874878,Paper,1483.1,1
4622,3732567,Goon | Spunky,1483.0,1
4623,5068550,Marcus,1483.0,1
4624,1180324,Soilworker,1483.0,1
4625,2559661,Willy D,1483.0,1
4626,5063196,Reya,1483.0,1
4627,4486918,chris,1483.0,1
4628,928114,davegnarly,1483.0,1
4629,4029558,Coolbeans21,1483.0,1
4630,5379090,ConvictSyx,1483.0,1
4631,4641624,Jeremy,1483.0,3
4632,4029538,Runsted,1483.0,1
4633,4946328,Wynd,1483.0,1
4634,1342933,The World,1483.0,1
4635,4987085,Graham,1483.0,1
4636,2985471,ImP,1483.0,1
4637,4399483,David,1483.0,1
4638,1538012,MANONDORF,1483.0,1
4639,4306492,2HV,1483.0,1
4640,2716367,IONA | Moat,1483.0,1
4641,4334836,Hackett,1482.9,1
4642,5665,Moobs / Rudy,1482.9,1
4643,5228975,Chris J,1482.9,3
4644,3530384,Vividian,1482.9,1
4645,2723202,World Jade Center,1482.9,1
4646,4840818,ArtZery,1482.9,1
4647,5139544,TheExtra_V0ID / RedCrusher,1482.9,1
4648,5255134,Cereal,1482.9,1
4649,4962223,aalto,1482.9,1
4650,50221,Pawnch,1482.9,1
4651,1261375,TSM | Wylder,1482.9,101
4652,4938583,Ashton2015,1482.9,1
4653,4971498,SleepyDong,1482.9,1
4654,4870199,Adrian,1482.9,1
4655,5306950,29cheetos,1482.9,1
4656,1428028,585Z | Eclipse,1482.9,2
4657,14610,Castguy,1482.9,1
4658,5012420,Turtle,1482.9,1
4659,5173851,snail emoji | ringleton,1482.9,1
4660,5522616,Ryan,1482.9,3
4661,677731,Canine,1482.9,1
4662,3533843,Meekiss,1482.8,1
4663,4386696,Tane,1482.8,1
4664,4029600,Dalton,1482.8,1
4665,5349721,Chillin_with_da_Boys,1482.8,1
4666,5168294,Liquid | BRR,1482.8,1
4667,5215540,ProCookiez,1482.8,1
4668,1005870,Flutter,1482.8,10
4669,4870146,idk | Gurugamish,1482.8,1
4670,1171789,VL | Winter,1482.8,2
4671,1994515,PlasticEater,1482.8,1
4672,5037194,Dragonsquad,1482.8,1
4673,4589994,MSMC | Mouse,1482.8,1
4674,2667545,Nort!,1482.8,1
4675,4516054,Mr. E,1482.8,1
4676,5028165,Sam,1482.8,1
4677,5309249,whimsycal,1482.8,1
4678,4251810,Paper,1482.8,1
4679,1312989,CheeseScientist,1482.8,1
4680,4878981,Hayden,1482.8,1
4681,5354852,DJ Gasmask,1482.8,1
4682,1361938,MusicalJoker,1482.8,1
4683,2240212,Haru / Shitheed,1482.8,1
4684,402388,Alex,1482.8,1
4685,1009070,Ego | TAMU-C | Maple,1482.7,7
4686,5196762,punkin,1482.7,1
4687,5395930,TheAJ-DeL,1482.7,3
4688,5003789,skyjaken,1482.7,1
4689,4235990,fishy,1482.7,1
4690,1213414,Jeff,1482.7,3
4691,5004877,Bilal,1482.7,1
4692,1213226,Max Ruby,1482.7,3
4693,3634232,PinkDawn,1482.7,1
4694,3118593,CelestialC,1482.7,1
4695,5244131,1{B}{B} | Itani Lo Sahn,1482.7,1
4696,1212419,AIRBORNE,1482.7,3
4697,1885777,sav,1482.7,1
4698,1003164,Spookydook,1482.7,3
4699,1035725,Chris!,1482.7,1
4700,5060957,soy,1482.7,1
4701,4955096,Oden,1482.7,1
4702,773517,Froggydoo,1482.7,1
4703,4873455,Clyde | Bearinara,1482.7,1
4704,519668,CBM,1482.7,1
4705,5012349,WeseyCoins,1482.7,1
4706,5144604,jooshhh,1482.7,1
4707,5304917,Everestt,1482.7,1
4708,5269308,Evain7361,1482.7,1
4709,2421233,XenoMarcos,1482.7,1
4710,1442947,Miles,1482.7,1
4711,4928334,LBonk,1482.6,1
4712,5146501,YPKJay,1482.6,3
4713,4037943,Socrates,1482.6,1
4714,5041527,Grey,1482.6,1
4715,2802358,snat!,1482.6,1
4716,702928,George,1482.6,1
4717,148884,Sice,1482.6,3
4718,1261812,ZL | Just Shiro,1482.6,1
4719,1339276,moose,1482.6,1
4720,5214336,El Salvador | Krakenwaffle,1482.6,1
4721,4408947,Grub | Hub,1482.6,1
4722,1035745,Templisk,1482.6,1
4723,64666,The Omni Blade,1482.6,1
4724,5070665,Bloom,1482.6,1
4725,4051171,Dan,1482.6,1
4726,2843033,xxjbyrne59,1482.6,1
4727,3444004,FD,1482.6,2
4728,5320652,Sangria,1482.6,1
4729,5521465,Bubington,1482.6,1
4730,2774279,CrmsnNinja | CrimsonNinja,1482.6,1
4731,5037181,Jamiewamer8,1482.6,1
4732,5208080,Josh H,1482.6,1
4733,5206869,Sandyandy,1482.6,1
4734,5222309,FloridaMan,1482.6,1
4735,1000582,Scanz,1482.6,3
4736,1000578,EnvY,1482.6,3
4737,995840,MasterBasedBean,1482.6,3
4738,1837506,Brobo,1482.6,1
4739,4910197,Jay,1482.6,1
4740,2289462,casey,1482.5,1
4741,4903455,Dasfuro,1482.5,1
4742,538981,GKrunk / Woof,1482.5,4
4743,3018358,Jmander,1482.5,94
4744,5254679,Mr. G,1482.5,1
4745,1098687,NP | Lamp,1482.5,1
4746,231895,Dee,1482.5,1
4747,3791380,Bailadoxical,1482.5,1
4748,1276259,PAL | Brandino,1482.5,1
4749,3608013,E5TER,1482.5,1
4750,1034358,NP | LCD,1482.5,3
4751,3389554,Zest,1482.5,1
4752,4399492,Jordan,1482.5,2
4753,4878896,STICKEL,1482.5,1
4754,1502393,matthew,1482.5,1
4755,4183780,DC3 | JoyconJack,1482.5,96
4756,3531213,Will G,1482.5,1
4757,874212,Milky Ounces,1482.5,1
4758,5248046,RealDeal,1482.5,1
4759,3910403,SHU | CrimsonAbe,1482.5,1
4760,4839319,TP14,1482.5,1
4761,503697,Okami,1482.5,1
4762,5242182,charlie,1482.5,1
4763,4518206,Z64,1482.5,1
4764,3619992,Dr_MaxD,1482.5,1
4765,5255145,Vo1st,1482.5,1
4766,4715602,Avenger B,1482.5,1
4767,1998728,RR | Hikari Kiti,1482.5,1
4768,4892413,Neo,1482.5,1
4769,2893632,Jrey,1482.4,1
4770,4436541,MAF1A,1482.4,1
4771,4590245,Tyttron1273 / DEATHSTROKE.U.L.T.,1482.4,1
4772,3071796,ON\OFF | keowing,1482.4,1
4773,5238589,TDS_SPRINKLES,1482.4,1
4774,2104041,Amdaggle / alitheowbot,1482.4,3
4775,4910198,Ron,1482.4,3
4776,1282873,Evox corp | Evox,1482.4,1
4777,840569,EnviableAce,1482.4,83
4778,1422943,NP | Vangi,1482.4,1
4779,5165507,Jojo,1482.4,1
4780,4803855,NerdGod,1482.4,1
4781,2377352,katz,1482.4,3
4782,4208700,GGCT Archnemesis,1482.4,1
4783,2652945,Thundur,1482.4,1
4784,2483379,yes,1482.4,1
4785,268523,Skittles,1482.4,1
4786,5367301,DJ,1482.4,1
4787,5172356,Neja,1482.4,1
4788,5227529,Melody_Eeveelution / Baymes,1482.4,1
4789,5308099,Bimmy,1482.4,1
4790,962566,Pegarus,1482.4,1
4791,1370305,Flaring Aqua,1482.4,3
4792,4791903,Kedamine,1482.4,1
4793,5197509,Migz,1482.3,1
4794,4648595,Ryza-2K,1482.3,3
4795,325330,Meta,1482.3,1
4796,5003667,Chiplum1,1482.3,1
4797,5427267,:),1482.3,1
4798,4939249,CAROUSEL | CREAK,1482.3,2
4799,5238587,BIRTHDAYBOYYYYYYYYYYY,1482.3,1
4800,5201165,h00d,1482.3,1
4801,5393777,eva,1482.3,1
4802,1715078,Iro,1482.3,1
4803,2538951,that0neguy,1482.3,1
4804,5278774,Rised,1482.3,1
4805,5170054,Josi,1482.3,1
4806,4993361,Banjj,1482.3,1
4807,5271984,Tyswan,1482.3,1
4808,5422308,Felipezu,1482.3,3
4809,159410,μ2 | dizy,1482.3,1
4810,3980346,Hyp3r10n,1482.3,1
4811,5126618,Starking,1482.3,3
4812,4043792,SCFC | TweMBE,1482.3,1
4813,619220,waifuSZN,1482.3,1
4814,3101749,Image,1482.3,3
4815,5427750,Skullgrunt,1482.3,3
4816,5353197,Mcdot17$,1482.3,3
4817,1437777,Cosmic,1482.3,1
4818,4382597,edith,1482.3,3
4819,1927781,Clyde | SleepyNarwhal,1482.3,1
4820,3983067,George,1482.3,1
4821,3173244,Culebra,1482.3,1
4822,5455632,RAW | Pseudo,1482.2,2
4823,4581448,MZ,1482.2,1
4824,5287097,yunglean2004,1482.2,1
4825,1443916,Bdenz,1482.2,1
4826,4458577,Themisterolo,1482.2,1
4827,4760017,Phaze | Some Guy,1482.2,1
4828,5197225,Jakob,1482.2,1
4829,5278907,Evan,1482.2,3
4830,5060956,Gärchømp,1482.2,1
4831,3396202,Ferry Versus The World,1482.2,8
4832,5367321,Naraku,1482.2,1
4833,3110308,MTV | Mattmeister301,1482.2,1
4834,2731888,Cartoon,1482.2,1
4835,3007664,Democrat | TowerfallFan,1482.2,1
4836,2625948,ShiroMiku,1482.2,1
4837,250834,Abso,1482.2,117
4838,2307527,Macadamianut,1482.2,1
4839,4282226,Uncle,1482.2,1
4840,4341038,EDANNY_189,1482.2,1
4841,2893671,RG | 0men,1482.2,1
4842,1455025,DAWN | Limits,1482.1,1
4843,796091,12G | Gene,1482.1,79
4844,1094064,Poke,1482.1,1
4845,4720349,Xen,1482.1,1
4846,3066527,EC | Kakar75,1482.1,1
4847,4720350,MeatWad,1482.1,1
4848,4339267,A1 marine,1482.1,1
4849,1666078,Alex,1482.1,1
4850,3340107,MJ,1482.1,1
4851,3883158,QU | depryved,1482.1,1
4852,4609180,ToyotaSupraKing,1482.1,1
4853,4972367,C2F | Tarzan,1482.1,3
4854,5068093,Frame | NourB,1482.1,1
4855,4760933,Dunnzy,1482.1,1
4856,4155615,George,1482.1,2
4857,1247378,MBS | eruuc,1482.1,1
4858,4526916,Will,1482.1,1
4859,2038148,Empirony,1482.1,4
4860,2690825,wuzi,1482.1,1
4861,3892535,SuperMe,1482.1,1
4862,2156830,SJ | Rutgers | CinnamonBuns,1482.1,1
4863,4450699,DJSkull,1482.1,1
4864,1437797,quincé,1482.1,1
4865,5132494,Kenny,1482.1,1
4866,1451818,Jeggy,1482.1,1
4867,4668511,limilight,1482.1,1
4868,2057061,OLD | Texafornia,1482.1,1
4869,4592885,Hexia,1482.1,1
4870,3427682,SLEEPI | ninetide,1482.0,1
4871,1362527,SBZ | TheComet,1482.0,8
4872,5333276,WorldWarrior,1482.0,1
4873,39353,TSF | Robd,1482.0,1
4874,4526676,Redshark,1482.0,1
4875,1083679,ALUC,1482.0,1
4876,2010983,ScottGreene,1482.0,3
4877,5195728,BV,1482.0,1
4878,3760633,Beans | Yellow Bean,1482.0,1
4879,5353507,OK | Idree,1482.0,2
4880,1125764,Gum cuzzler,1482.0,6
4881,4919647,WizardGG,1482.0,73
4882,4903593,Crocodile,1482.0,1
4883,1095631,WANTED | Felon,1482.0,1
4884,1332554,3Gi | Jake the Snake,1482.0,1
4885,4516070,Silver Rex,1482.0,1
4886,2326276,ktw1273,1482.0,1
4887,4940350,Hades,1482.0,1
4888,2718923,Nabud,1482.0,1
4889,2156080,Voxel,1481.9,1
